,g_sep,g_net,t_sep,t_net,fund_delta_b3
2022-08-24,0.2519204687748279,0.24370221047937274,0.10536102397914968,0.10536102397914968,1.1114754434100741e-05
2022-08-25,0.25071468033766603,0.24257819695163566,0.00228663408807399,0.0022866340880739917,1.6400546238284638e-05
2022-08-26,0.4750759205038593,0.4671057470506152,0.2811254605496743,0.2811254605496743,2.199238625354644e-05
2022-08-27,0.5631758327204092,0.5540586624274447,0.1288110332163923,0.12877896013339432,-3.754292919237097e-05
2022-08-28,0.6216275590347375,0.6065366318726104,0.06133086794261913,0.060392185436927176,-3.675852350345429e-05
2022-08-29,0.7343960832032377,0.7167639603424444,0.23298857125742523,0.2221548124928997,-0.0001186511703865571
2022-08-30,0.4273832946773235,0.4102811773427851,0.30735499599201416,0.3066489945772836,1.3262817275531142e-05
2022-08-31,0.42422391085862454,0.4067197263709368,0.0071691315248440385,0.00716913152484403,3.651327684758206e-05
2022-09-01,0.4366667964131924,0.4305506358251975,0.14383197281263418,0.14368899463122628,4.140461586291889e-05
2022-09-02,0.41945708791868097,0.4134288957533189,0.03139471288574534,0.03100428710262497,5.877801002162476e-05
2022-09-03,0.39650685522860496,0.39650685522860507,0.26934196293755025,0.2692936096868659,4.351393451063705e-05
2022-09-04,0.4838428551483378,0.4838428551483378,0.1862737031498585,0.1862737031498585,7.051930393054336e-05
2022-09-05,0.40839527590867086,0.40839527590867086,0.10733791100477426,0.10733791100477424,6.418728244523352e-05
2022-09-06,0.39437584857982505,0.39437584857982494,0.08879598967662247,0.08820658366399392,8.98904736264591e-05
2022-09-07,0.6301341350174439,0.6301341350174441,0.29643244678564606,0.29643244678564606,1.474469792484382e-05
2022-09-08,0.37688254212904504,0.3768825421290449,0.3560776629994977,0.3548984046273193,6.96287339479286e-05
2022-09-09,0.34566281625344825,0.34566281625344825,0.14477705017076617,0.14395294724011792,1.569419420020596e-05
2022-09-10,0.3888023541933227,0.3755949581727141,0.21618483759625046,0.2101687324702073,-1.2353179373947595e-05
2022-09-11,0.4386523037264999,0.42492233279555164,0.055870546243340216,0.05584810258652029,-1.0483038134375316e-05
2022-09-12,0.47461136980712376,0.4502197567799417,0.04576916322751897,0.04562372583961483,2.721993212869341e-05
2022-09-13,0.38400507606335105,0.38400507606335116,0.33710363506660124,0.311750932014189,3.452587670071017e-06
2022-09-14,0.3396564543110115,0.33965645431101144,0.07987704056190147,0.07987704056190147,2.4427756478717926e-05
2022-09-15,0.3345555968614986,0.3345555968614986,0.022589473327666518,0.022589473327666518,6.491925757229655e-06
2022-09-16,0.31863525527935654,0.31863525527935643,0.06743801318188666,0.06743484860086874,5.262194375035962e-06
2022-09-17,0.30597723610813093,0.30597723610813093,0.16409315023115711,0.16408165033109168,6.561196414934055e-07
2022-09-18,0.2994973964791194,0.29949739647911927,0.14886848390285345,0.13045389547841496,3.2536952375019323e-05
2022-09-19,0.3698988347295998,0.36789916619462,0.19283715030647397,0.18699596747414884,2.7760397472993204e-05
2022-09-20,0.617156726404556,0.6150208851028691,0.2615123279695644,0.26116832641946336,6.985600646194673e-05
2022-09-21,0.5725130501072101,0.5694152366509171,0.0716328902588124,0.07115024346126433,3.9661416500803415e-05
2022-09-22,0.3592985395356326,0.3558901797724237,0.35676382985410576,0.3565452265045848,1.2009272161246918e-05
2022-09-23,0.31524300563420565,0.31505980873277123,0.15872307651113893,0.15666739894239,3.5264591996120954e-05
2022-09-24,0.33718143046171695,0.3371814304617169,0.13945211420554723,0.13927561515468073,4.222815736876654e-05
2022-09-25,0.3311189506897534,0.33111895068975344,0.11269562202321409,0.11269313877087718,3.479562479455639e-05
2022-09-26,0.3112922322752094,0.31129223227520947,0.020083648356636133,0.020083648356636133,2.6834896442424718e-05
2022-09-27,0.2679869285098148,0.26798692850981487,0.04365087790567228,0.04356634408235273,6.547296237573629e-06
2022-09-28,0.2795874640335088,0.27958746403350887,0.16510747094610492,0.16510747094610492,1.2813272527729354e-06
2022-09-29,0.2853801143357473,0.28538011433574717,0.005884399742753864,0.005884399742753859,2.7566548217979757e-05
2022-09-30,0.29119475054556765,0.29119475054556765,0.006708143219062553,0.006708143219062552,4.064072282259772e-05
2022-10-01,0.3440317074504594,0.3440317074504594,0.1935214347312811,0.19345084358355857,3.9986656990824394e-05
2022-10-02,0.5847959358157568,0.5847959358157566,0.2629776358207317,0.2629776358207317,2.0476392758745613e-05
2022-10-03,0.3221568828699086,0.32215688286990857,0.37383165383783884,0.36806226925820307,3.3112853574224496e-05
2022-10-04,0.33766317439530846,0.33766317439530846,0.16547633965339248,0.15570121859319236,1.4944798453371696e-05
2022-10-05,0.5894464221673871,0.5894464221673873,0.25294562452515734,0.25294562452515734,7.510086518461987e-06
2022-10-06,1.413946003909638,1.4139460039096385,0.850244985207937,0.850244985207937,8.006472428360383e-06
2022-10-07,1.2006671966506925,1.2006671966506923,0.33437563614540705,0.3341243223754584,1.5595479616265962e-05
2022-10-08,1.6128984706131921,1.6128984706131924,0.8537291065909818,0.8537291065909818,4.1147629820568865e-05
2022-10-09,1.4464631833089678,1.446463183308968,0.31513684069195447,0.3151368406919545,1.8746454207425607e-05
2022-10-10,0.9967532255888094,0.9967532255888093,1.063630820655014,1.0634875916420177,3.4483875347743666e-05
2022-10-11,0.6938715304335534,0.6938715304335533,0.4273212909336197,0.4235544184435118,-4.2086295845792434e-05
2022-10-12,0.9555790188852898,0.9555790188852897,0.7360158928568743,0.7360158928568743,1.928142390357171e-05
2022-10-13,1.2156124038769185,1.1857122099925572,0.579388388967538,0.5731775509822872,-1.704347021157846e-05
2022-10-14,1.012163407867269,0.9824168646379389,1.444330695619855,1.414808490323367,4.31716166114821e-05
2022-10-15,1.0101257222695692,0.9797635033738851,0.27355781602429596,0.2717107890252341,1.6185048693252062e-05
2022-10-16,1.08471121431263,1.054391756716801,0.1608314029401575,0.1607886416403022,1.2867438666432857e-05
2022-10-17,1.0108784479251982,1.0108784479251982,0.0762834643116917,0.07395864444932825,2.09814772192026e-05
2022-10-18,1.0167594454033917,1.0011734916369148,0.5768172873326163,0.5767461860745392,5.263464124487852e-06
2022-10-19,0.7588249440310253,0.743238990264548,0.4063638639398053,0.4041138296854229,-1.0538118109755164e-05
2022-10-20,0.9946083357991541,0.9782117878196441,0.26452070780919495,0.26377494374031957,6.154200852639002e-05
2022-10-21,0.7966668312596148,0.7794847034485635,0.2682843276507328,0.2674514789355034,1.851899546757909e-05
2022-10-22,0.7661914272989807,0.7620874103370008,0.2630340197051343,0.26266345950882336,-2.769046869347116e-05
2022-10-23,0.7533974065259824,0.7533974065259822,0.18987277434403718,0.18980115057712743,4.012760832578566e-05
2022-10-24,0.9257418476506539,0.9257418476506538,0.23029541710053578,0.23029541710053575,4.253719176274735e-05
2022-10-25,1.2575941600131935,1.257594160013194,0.5830132194050394,0.5828752278915157,4.303804268864133e-06
2022-10-26,0.6735332599514972,0.6735332599514972,0.8715771406042384,0.8715771406042383,-2.068584468027061e-05
2022-10-27,0.7001055407364879,0.700105540736488,0.039229264062095856,0.03895337451561599,-4.649505450504021e-06
2022-10-28,0.7203789620688978,0.7203789620688977,0.41281519919576565,0.41193804869365563,4.460496968521519e-07
2022-10-29,0.7778894426751976,0.7552164247804461,0.32336407092052255,0.31286116272804826,-4.332618300232111e-05
2022-10-30,0.8449366249672865,0.8153310843061076,0.17890355016888562,0.14845296618413645,-0.00011382753849252999
2022-10-31,0.8596847311422829,0.8109219176853512,0.18840882311848264,0.1878627860710233,-7.75940550574261e-05
2022-11-01,0.8738282846673133,0.8549216659729973,0.16994506189588865,0.16931644037806323,8.398858285563253e-05
2022-11-02,0.752870051039567,0.752870051039567,0.25390016682867705,0.23425468221968546,4.449675212989804e-05
2022-11-03,0.8200727366477333,0.8200727366477331,0.2944292543381566,0.2920171738113129,5.597348134108818e-05
2022-11-04,0.9280215901793343,0.9082327837726177,0.21122106282415953,0.20888023369166114,-4.2955867902536255e-05
2022-11-05,0.788573718906515,0.7732202349778117,0.5932422260589221,0.5283360794067063,-3.697750544013883e-05
2022-11-06,0.7301835350977706,0.7147256854778808,0.320529141491525,0.31644932784767754,-4.338106495380562e-05
2022-11-07,0.6640858987255327,0.643197354157282,0.1845136084681807,0.17350708248982294,-2.328190022995828e-05
2022-11-08,0.5095022779362148,0.5095022779362149,0.2829029671070215,0.28290296710702145,2.467231503874192e-05
2022-11-09,0.5090062338284151,0.5090062338284151,0.3360821581304801,0.3344760515945323,5.330141527145416e-06
2022-11-10,0.5062801883614391,0.5062801883614391,0.08195896481301684,0.07641156406215288,0.0
2022-11-11,0.5078695168491358,0.507869516849136,0.015552846377250643,0.015552846377250643,0.0
2022-11-12,0.5082956628267652,0.5082956628267652,0.436468897663006,0.436468897663006,0.0
2022-11-13,0.5194453289666425,0.5020845471899397,0.013242277041599543,0.013242277041599543,-0.00014617009863025876
2022-11-14,0.540330419322792,0.5403304193227918,0.03910907077239323,0.03910907077239323,0.0
2022-11-15,0.6986475195131665,0.6986475195131666,0.38731626247905115,0.38731626247905115,0.0
2022-11-16,0.7298355433646184,0.7298355433646186,0.031188023851451883,0.031188023851451883,0.0
2022-11-17,0.7375413107222405,0.7375413107222406,0.2517514588124973,0.2517514588124973,0.0
2022-11-18,0.693662285515494,0.693662285515494,0.2765822462851747,0.2765822462851747,0.0
2022-11-19,0.6860625059159093,0.6860625059159092,0.20283863839141514,0.20283863839141514,0.0
2022-11-20,1.5651908009560895,1.5651908009560898,0.9488597064456973,0.9488597064456974,4.9421251925801875e-05
2022-11-21,1.5192518857807047,1.5192518857807047,0.4893668150825209,0.48936681508252083,0.00011045708346746082
2022-11-22,0.8915734237998227,0.8915734237998229,0.8780475648737416,0.8779496400837151,0.00011772183290658792
2022-11-23,1.0026787300922568,1.0026787300922566,0.31887460775082804,0.31349826864992053,8.263327679905002e-05
2022-11-24,1.0343646542483147,1.034364654248315,0.32497099688808795,0.3249709968880879,7.430837449356122e-05
2022-11-25,0.8017173997748642,0.8017173997748642,0.23855417702887508,0.23798002597447768,7.168134092417873e-05
2022-11-26,1.0527142147586104,1.0527142147586104,0.37104559691417377,0.37104559691417377,7.265305442605077e-05
2022-11-27,1.0264302255745001,1.0264302255745004,0.3576460337156694,0.3575006159361649,5.9507738085136085e-05
2022-11-28,0.9267245411491012,0.9267245411491016,0.44429110372968417,0.44429110372968417,5.158846493742029e-05
2022-11-29,0.7766463490288014,0.7766463490288013,0.20266867955525786,0.20266867955525786,7.636107838101242e-05
2022-11-30,0.9761978044213749,0.9761978044213747,0.46194291254200115,0.4573862077766089,-5.184968891313954e-06
2022-12-01,1.0155610717774084,1.0155610717774084,0.07221670395603555,0.07141181746390439,-1.1833763891557885e-05
2022-12-02,0.937489074608643,0.9374890746086431,0.5881292423082173,0.537921896356965,-1.6137626678743517e-05
2022-12-03,1.1064893643013838,1.106489364301384,0.9846903310043794,0.984371524412868,-2.03928002678316e-06
2022-12-04,1.2629659783008602,1.26296597830086,0.49758936105172774,0.4974271485626865,-3.7047323445778652e-06
2022-12-05,1.7650072133284551,1.7168675633241182,1.0365320721338718,1.0310147959834342,-1.993594442949399e-05
2022-12-06,0.9239821509371506,0.9113822206178063,0.9408425805485322,0.9007451307183764,-2.7275456036330158e-05
2022-12-07,0.9657164638402094,0.9657164638402095,0.3003456324156465,0.29223161673448295,1.1113578441621413e-05
2022-12-08,0.7417478881007378,0.7417478881007377,0.4062142289448881,0.405210547087819,5.632034424828307e-06
2022-12-09,0.7550182655612035,0.7550182655612035,0.2803195646172398,0.2803195646172397,5.612097511130707e-06
2022-12-10,0.7800331605841894,0.7800331605841894,0.2951367543440713,0.2951367543440713,1.0702929748668534e-05
2022-12-11,1.169320680830931,1.1693206808309309,0.4513839392743373,0.4513839392743373,3.881631519129836e-05
2022-12-12,1.2833179878283312,1.2833179878283314,0.35681887509862376,0.35681887509862376,-3.379831638676823e-05
2022-12-13,1.5872345544036208,1.5583800765866551,0.6381721849091071,0.6353528743836114,-2.4408693333647284e-05
2022-12-14,1.3569627879688027,1.356962787968803,0.9621647888932734,0.9611248687093874,-2.811901270021793e-06
2022-12-15,0.9656953712592036,0.9207224585272176,0.591244579527724,0.5910925885725631,1.2534817525673459e-05
2022-12-16,1.3056198940463788,1.2549708561958244,0.5044427189398264,0.5041023940835033,0.00012626537671309838
2022-12-17,1.0042121889486946,1.0042121889486944,1.0337637658363796,1.0021635036868168,-2.192731100202693e-05
2022-12-18,0.9098437199845791,0.9098437199845792,0.3780279123010722,0.37802791230107224,-2.7228610906759212e-05
2022-12-19,0.9724680170202711,0.890042638955494,0.10030163490909622,0.09790049246335472,-6.066965469790759e-05
2022-12-20,0.9239055070460442,0.8318151027586932,0.07149065746267723,0.07070160275998258,1.3334998281955775e-05
2022-12-21,1.005397484384137,0.8755122914700355,0.2933509374832241,0.29128524736213446,4.038884453916929e-05
2022-12-22,0.9582675477448191,0.8565684797531601,0.11909816151748287,0.11825602326807955,7.074037459631506e-05
2022-12-23,1.0914993077448363,0.989506932185311,0.13713621659571845,0.1365311598964783,0.0001248296482026813
2022-12-24,1.1262610282240695,0.9899828958613722,0.5012478590579204,0.500903509781519,8.086002050892805e-05
2022-12-25,1.1292355258288989,0.9914463753931231,0.2697979767089819,0.2696085619732446,8.036040913894451e-05
2022-12-26,1.2900933771667025,1.2691024687838761,0.39073117086352704,0.38946871000882965,2.4660474743008154e-05
2022-12-27,1.4146916777589131,1.359847428120872,0.9053025739853005,0.9044899575751914,5.9245317508249665e-05
2022-12-28,1.4111201033002942,1.395981241008367,0.5920235317448389,0.5920235317448389,7.517457357898851e-05
2022-12-29,1.3617163297450268,1.342792751880117,0.3337733402185404,0.32760374287042304,9.473660885294031e-05
2022-12-30,1.219598713265841,1.1439044018062028,0.6706916805328133,0.6706916805328131,0.00011221458479363353
2022-12-31,1.088536282351473,1.0360788936875305,0.30410618853244187,0.30410618853244187,0.00010003082842109022
2023-01-01,1.043938816439506,1.025006363260763,0.23013665402560693,0.23006565151493766,0.00015007967003958736
2023-01-02,1.1272276630106193,1.0963353371286013,0.47149421810883363,0.45415107899802265,7.34958436375742e-05
2023-01-03,1.048199258164302,1.0176216587337372,0.0882182381258006,0.08620074231058764,0.00010207825573454156
2023-01-04,0.9958346784566013,0.9958346784566012,0.15577733991791665,0.14514867980411034,0.00041024189410643434
2023-01-05,1.0418385215354369,1.0117266553303241,0.5043893866481063,0.47286420965282994,0.00010053975200275065
2023-01-06,1.1275821350399344,1.1275821350399347,0.3347560189702629,0.3136628517164332,6.0898371297432747e-05
2023-01-07,0.9525654971958657,0.9525654971958657,0.48202500272893434,0.44586297349893245,2.9859839559562e-05
2023-01-08,1.2401900212719879,1.240190021271988,0.4726181032785636,0.4726181032785637,1.5341180290067205e-05
2023-01-09,1.355101026838268,1.2698017565451782,0.22403422358937605,0.21700077828214523,-9.643819279167785e-05
2023-01-10,1.283045494785677,1.1893283414017641,0.1907325753523542,0.1764550775059683,-0.00014420261397972685
2023-01-11,1.3091034427858923,1.2131469897881424,0.7055100380048076,0.7046381997307389,-9.773076249391474e-05
2023-01-12,1.481469265379203,1.345929529123662,0.4214384391717277,0.41890213246322605,-0.00017551738484181527
2023-01-13,1.5459103450153335,1.4286671079384223,0.11824479273466122,0.10688304518280047,-0.00011644077011658929
2023-01-14,1.3513099516142852,1.236118567922096,0.8223645404068076,0.7953051182552954,-0.0002828375691136027
2023-01-15,1.0634481183210904,0.9500500582466755,0.3567192738323754,0.34987524682341253,-0.00021492388130905511
2023-01-16,1.1840414548963456,1.0201548569745307,0.29105881755335095,0.2768822107204384,-0.00020170829785671137
2023-01-17,1.282580606988565,1.1270308722917415,0.31215606499816256,0.31151701724538167,-0.00017181256383028254
2023-01-18,1.177092310246357,1.0950299262565577,0.3730362438222369,0.36122156144326334,-8.303295453172577e-05
2023-01-19,0.9754391798546934,0.9436323283082549,0.28380966411882946,0.2799399073024097,-2.682876103533545e-05
2023-01-20,1.2314900641234878,1.1704869743533484,0.6879324543831128,0.6611502271022698,-5.053338553602487e-05
2023-01-21,1.2550733875892934,1.1572699853214719,0.5439764204212291,0.5242305937132167,-8.410161972794775e-05
2023-01-22,1.2607249693143716,1.1410219676300735,0.03099803610733764,0.030189109575304008,-9.485570532592726e-05
2023-01-23,1.2393053281168809,1.1545887002379456,0.40339832537356013,0.39631904014357294,-9.978461183639538e-05
2023-01-24,1.0199272376058839,0.9602030869140936,0.23802808422398522,0.2254406610179644,-9.88215649558326e-05
2023-01-25,1.1247875384464832,1.0531763565347434,0.12620743370118415,0.11235172566088851,-0.00010378061460794524
2023-01-26,1.0970354834385758,0.9613335420823844,0.3813244904287236,0.3750105367844157,-0.00013389905373122678
2023-01-27,1.1225722735850008,0.9703861957495293,0.04416631786898967,0.04240721074529932,-0.00016831973183573654
2023-01-28,1.140530056479056,1.0137073289900658,0.4314658812235228,0.4107739383818986,-0.00018578475479886375
2023-01-29,1.32917978051396,1.2056808004484916,0.6255348114421928,0.6206161195165597,-0.00015079781648675935
2023-01-30,1.1296945821031068,1.0575089498788495,0.24179437262631948,0.23515224059300277,-0.00011433356862555565
2023-01-31,0.9379393149141849,0.8702256153061175,0.49048071288464634,0.4708860342558979,-9.192020753740728e-05
2023-02-01,0.8613214133846667,0.7979041487757761,0.47238830357291534,0.4713062514542468,-3.835243597115758e-05
2023-02-02,0.8134496216413349,0.7431131264326917,0.059985995303483586,0.057564036531678464,-5.839481555021831e-05
2023-02-03,0.8184060003234395,0.7535294427347455,0.035902591190123755,0.033692034222746296,-6.385885006157544e-05
2023-02-04,0.9167478756372685,0.9167478756372683,0.702622610657894,0.7026226106578939,-0.0001158694664411629
2023-02-05,0.9846593836051529,0.8782451852225732,0.4080405647734191,0.4078363098618243,-8.810245867607364e-05
2023-02-06,0.9497221024285131,0.9083214988052514,0.05905163889029606,0.04346155594532417,-6.768193382041707e-05
2023-02-07,0.8540261514524872,0.8395823593798654,0.3399533930727582,0.33931679571816475,-6.821365184423926e-05
2023-02-08,0.8261660637381573,0.8117228785133919,0.030398494289987147,0.030397887442130712,-8.620545374584034e-05
2023-02-09,0.6615632819569593,0.6615632819569592,0.16712060001030654,0.16526387327291162,-1.3263867182847476e-05
2023-02-10,0.6477550020026246,0.6477550020026246,0.4153995320077364,0.4153995320077364,-1.3162846444996858e-05
2023-02-11,0.5829287898039985,0.5829287898039984,0.2908095596170136,0.28403139594297727,-7.856808806542729e-06
2023-02-12,0.6199859940012318,0.6199859940012319,0.07410465077592773,0.07341916742826368,-7.787253525115144e-06
2023-02-13,0.6402217673501105,0.6402217673501106,0.2891916074480448,0.2609286167576967,0.0
2023-02-14,0.6583817796660645,0.6583817796660647,0.13834268817050385,0.13834268817050385,0.0
2023-02-15,0.7864777469203418,0.7864777469203417,0.32766285493839425,0.32766285493839425,-2.4721146708612753e-05
2023-02-16,0.9159600560648641,0.9159600560648642,0.37862779427035753,0.378586700604998,-8.527439064569424e-05
2023-02-17,0.8101455815824634,0.8101455815824632,0.10718108639306341,0.10718108639306342,-6.891392736436097e-05
2023-02-18,0.7107753098237676,0.7107753098237677,0.24413137612541785,0.24394446377404178,-6.89886923049114e-05
2023-02-19,0.6475975147297547,0.6347546398148707,0.4094915247539276,0.39058511908058835,-7.525716554670956e-05
2023-02-20,0.5949809872810636,0.572605287154295,0.16435232971365896,0.1640337955985261,-8.589487020269202e-05
2023-02-21,0.5525641923778529,0.5304311748416627,0.04277335486198012,0.042530672271401754,-5.481568627930171e-05
2023-02-22,0.5905234956661277,0.5905234956661276,0.2656763598512502,0.26427802042999005,-3.504808076287249e-05
2023-02-23,0.5980993953508214,0.598099395350821,0.008448994893519498,0.008448994893519501,-2.2481388802538285e-05
2023-02-24,0.593650292346018,0.5936502923460178,0.01926533995104274,0.018267648305014723,-1.6460955593873746e-05
2023-02-25,0.6294786168843493,0.6294786168843493,0.6206069167287679,0.5666548499957897,0.0
2023-02-26,0.6576823469018201,0.6576823469018201,0.02853527197196299,0.02853527197196299,0.0
